"Series Description","Percent change of total consumer credit, seasonally adjusted at an annual rate","Percent change of total revolving consumer credit, seasonally adjusted at an annual rate","Percent change of total nonrevolving consumer credit, seasonally adjusted at an annual rate","Total consumer credit owned and securitized, seasonally adjusted level","Revolving consumer credit owned and securitized, seasonally adjusted level","Nonrevolving consumer credit owned and securitized, seasonally adjusted level","Total consumer credit owned and securitized, not seasonally adjusted level","Total securitized consumer credit, not seasonally adjusted level","Total consumer credit owned and securitized by depository institutions, not seasonally adjusted level","Total consumer credit owned by depository institutions, not seasonally adjusted level","Total consumer credit owned by commercial banks, not seasonally adjusted level (discontinued after February 2011)","Total consumer credit owned by savings institutions, not seasonally adjusted level (discontinued after February 2011)","Total consumer credit securitized by depository institutions, not seasonally adjusted level","Total consumer credit owned and securitized by finance companies, not seasonally adjusted level","Total consumer credit owned by finance companies, not seasonally adjusted level","Total consumer credit securitized by finance companies, not seasonally adjusted level","Total consumer credit owned by credit unions, not seasonally adjusted level","Total consumer credit owned by federal government, not seasonally adjusted level","Total consumer credit owned by nonprofit and educational institutions, not seasonally adjusted level","Total consumer credit owned and securitized by nonfinancial business, not seasonally adjusted level","Total consumer credit owned by nonfinancial business, not seasonally adjusted level","Total consumer credit securitized by nonfinancial business, not seasonally adjusted level","Revolving consumer credit owned and securitized, not seasonally adjusted level","Revolving securitized consumer credit, not seasonally adjusted level","Revolving consumer credit owned and securitized by depository institutions, not seasonally adjusted level","Revolving consumer credit owned by depository institutions, not seasonally adjusted level","Revolving consumer credit owned by commercial banks, not seasonally adjusted level (discontinued after February 2011)","Revolving consumer credit owned by savings institutions, not seasonally adjusted level (discontinued after February 2011)","Revolving consumer credit securitized by depository institutions, not seasonally adjusted level","Revolving consumer credit owned and securitized by finance companies, not seasonally adjusted level","Revolving consumer credit owned by finance companies, not seasonally adjusted level","Revolving consumer credit securitized by finance companies, not seasonally adjusted level","Revolving consumer credit owned by credit unions, not seasonally adjusted level","Revolving consumer credit owned and securitized by nonfinancial business, not seasonally adjusted level","Revolving consumer credit owned by nonfinancial business, not seasonally adjusted level","Revolving consumer credit securitized by nonfinancial business, not seasonally adjusted level","Nonrevolving consumer credit owned and securitized, not seasonally adjusted level","Nonrevolving securitized consumer credit, not seasonally adjusted level","Nonrevolving consumer credit owned and securitized by depository institutions, not seasonally adjusted level","Nonrevolving consumer credit owned by depository institutions, not seasonally adjusted level","Nonrevolving consumer credit owned by commercial banks, not seasonally adjusted level (discontinued after February 2011)","Nonrevolving consumer credit owned by savings institutions, not seasonally adjusted level (discontinued after February 2011)","Nonrevolving consumer credit securitized by depository institutions, not seasonally adjusted level","Nonrevolving consumer credit owned and securitized by finance companies, not seasonally adjusted level","Nonrevolving consumer credit owned by finance companies, not seasonally adjusted level","Nonrevolving consumer credit securitized by finance companies, not seasonally adjusted level","Nonrevolving consumer credit owned by credit unions, not seasonally adjusted level","Nonrevolving consumer credit owned by federal government, not seasonally adjusted level","Nonrevolving consumer credit owned by nonprofit and educational institutions, not seasonally adjusted level","Nonrevolving consumer credit owned and securitized by nonfinancial business, not seasonally adjusted level","Nonrevolving consumer credit owned by nonfinancial business, not seasonally adjusted level","Nonrevolving consumer credit securitized by nonfinancial business, not seasonally adjusted level","Student loans owned and securitized, not seasonally adjusted level","Motor vehicle loans owned and securitized, not seasonally adjusted level","Total consumer credit owned and securitized, seasonally adjusted flow, monthly rate","Revolving consumer credit owned and securitized, seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned and securitized, seasonally adjusted flow, monthly rate","Total consumer credit owned and securitized, not seasonally adjusted flow, monthly rate","Total securitized consumer credit, not seasonally adjusted flow, monthly rate","Total consumer credit owned and securitized by depository institutions, not seasonally adjusted flow, monthly rate","Total consumer credit owned by depository institutions, not seasonally adjusted flow, monthly rate","Total consumer credit owned by commercial banks, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Total consumer credit owned by savings institutions, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Total consumer credit securitized by depository institutions, not seasonally adjusted flow, monthly rate","Total consumer credit owned and securitized by finance companies, not seasonally adjusted flow, monthly rate","Total consumer credit owned by finance companies, not seasonally adjusted flow, monthly rate","Total consumer credit securitized by finance companies, not seasonally adjusted flow, monthly rate","Total consumer credit owned by credit unions, not seasonally adjusted flow, monthly rate","Total consumer credit owned by federal government, not seasonally adjusted flow, monthly rate","Total consumer credit owned by nonprofit and educational institutions, not seasonally adjusted flow, monthly rate","Total consumer credit owned and securitized by nonfinancial business, not seasonally adjusted flow, monthly rate","Total consumer credit owned by nonfinancial business, not seasonally adjusted flow, monthly rate","Total consumer credit securitized by nonfinancial business, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned and securitized, not seasonally adjusted flow, monthly rate","Revolving securitized consumer credit, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned and securitized by depository institutions, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned by depository institutions, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned by commercial banks, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Revolving consumer credit owned by savings institutions, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Revolving consumer credit securitized by depository institutions, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned and securitized by finance companies, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned by finance companies, not seasonally adjusted flow, monthly rate","Revolving consumer credit securitized by finance companies, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned by credit unions, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned and securitized by nonfinancial business, not seasonally adjusted flow, monthly rate","Revolving consumer credit owned by nonfinancial business, not seasonally adjusted flow, monthly rate","Revolving consumer credit securitized by nonfinancial business, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned and securitized, not seasonally adjusted flow, monthly rate","Nonrevolving securitized consumer credit, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned and securitized by depository institutions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned by depository institutions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned by commercial banks, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Nonrevolving consumer credit owned by savings institutions, not seasonally adjusted flow, monthly rate (discontinued after February 2011)","Nonrevolving consumer credit securitized by depository institutions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned and securitized by finance companies, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned by finance companies, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit securitized by finance companies, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned by credit unions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned by federal government, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned by nonprofit and educational institutions, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned and securitized by nonfinancial business, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit owned by nonfinancial business, not seasonally adjusted flow, monthly rate","Nonrevolving consumer credit securitized by nonfinancial business, not seasonally adjusted flow, monthly rate","Student loans owned and securitized, not seasonally adjusted flow, monthly rate","Motor vehicle loans owned and securitized, not seasonally adjusted flow, monthly rate","Finance rate on consumer installment loans at commercial banks, new autos 48 month loan; not seasonally adjusted","Finance rate on consumer installment loans at commercial banks, new autos 60 month loan; not seasonally adjusted","Finance rate on personal loans at commercial banks, 24 month loan; not seasonally adjusted","Commercial bank interest rate on credit card plans, all accounts; not seasonally adjusted","Commercial bank interest rate on credit card plans, accounts assessed interest; not seasonally adjusted","New car average finance rate at auto finance companies, not seasonally adjusted (discontinued after January 2011)","Weighted-average maturity of new car loans at auto finance companies, not seasonally adjusted (discontinued after January 2011)","Loan-to-value ratio of new car loans at auto finance companies, not seasonally adjusted (discontinued after January 2011)","Average amount financed for new car loans at auto finance companies, not seasonally adjusted (discontinued after January 2011)","Average maturity of new car loans at finance companies, amount of finance weighted, not seasonally adjusted","Average finance rate of new car loans at finance companies, amount of finance weighted, not seasonally adjusted","Average amount financed for new car loans at finance companies, not seasonally adjusted"
1944-02,-9.83,,-9.83,5354.36,,5354.36,5203.00,,1917.00,1917.00,1593.00,324.00,,728.00,728.00,,14.00,,,2544.00,2544.00,,,,,,,,,,,,,,,,5203.00,,1917.00,1917.00,1593.00,324.00,,728.00,728.00,,14.00,,,2544.00,2544.00,,,ND,-44.21,,-44.21,-174.00,,-59.00,-59.00,-51.00,-8.00,,-10.00,-10.00,,-1.00,,,-104.00,-104.00,,,,,,,,,,,,,,,,-174.00,,-59.00,-59.00,-51.00,-8.00,,-10.00,-10.00,,-1.00,,,-104.00,-104.00,,,ND,,,,,,,,,,,,
1944-03,3.59,,3.59,5370.36,,5370.36,5255.00,,1921.00,1921.00,1603.00,318.00,,745.00,745.00,,15.00,,,2574.00,2574.00,,,,,,,,,,,,,,,,5255.00,,1921.00,1921.00,1603.00,318.00,,745.00,745.00,,15.00,,,2574.00,2574.00,,,324.00,16.00,,16.00,52.00,,4.00,4.00,10.00,-6.00,,17.00,17.00,,1.00,,,30.00,30.00,,,,,,,,,,,,,,,,52.00,,4.00,4.00,10.00,-6.00,,17.00,17.00,,1.00,,,30.00,30.00,,,-5.00,,,,,,,,,,,,
1944-04,1.97,,1.97,5379.18,,5379.18,5328.00,,1947.00,1947.00,1629.00,318.00,,738.00,738.00,,15.00,,,2628.00,2628.00,,,,,,,,,,,,,,,,5328.00,,1947.00,1947.00,1629.00,318.00,,738.00,738.00,,15.00,,,2628.00,2628.00,,,ND,8.82,,8.82,73.00,,26.00,26.00,26.00,0.00,,-7.00,-7.00,,0.00,,,54.00,54.00,,,,,,,,,,,,,,,,73.00,,26.00,26.00,26.00,0.00,,-7.00,-7.00,,0.00,,,54.00,54.00,,,ND,,,,,,,,,,,,
1944-05,11.45,,11.45,5430.50,,5430.50,5462.00,,1987.00,1987.00,1679.00,308.00,,743.00,743.00,,15.00,,,2717.00,2717.00,,,,,,,,,,,,,,,,5462.00,,1987.00,1987.00,1679.00,308.00,,743.00,743.00,,15.00,,,2717.00,2717.00,,,ND,51.32,,51.32,134.00,,40.00,40.00,50.00,-10.00,,5.00,5.00,,0.00,,,89.00,89.00,,,,,,,,,,,,,,,,134.00,,40.00,40.00,50.00,-10.00,,5.00,5.00,,0.00,,,89.00,89.00,,,ND,,,,,,,,,,,,
1944-06,8.24,,8.24,5467.79,,5467.79,5530.00,,2054.00,2054.00,1752.00,302.00,,756.00,756.00,,15.00,,,2705.00,2705.00,,,,,,,,,,,,,,,,5530.00,,2054.00,2054.00,1752.00,302.00,,756.00,756.00,,15.00,,,2705.00,2705.00,,,352.00,37.29,,37.29,68.00,,67.00,67.00,73.00,-6.00,,13.00,13.00,,0.00,,,-12.00,-12.00,,,,,,,,,,,,,,,,68.00,,67.00,67.00,73.00,-6.00,,13.00,13.00,,0.00,,,-12.00,-12.00,,,9.33,,,,,,,,,,,,
1944-07,6.67,,6.67,5498.20,,5498.20,5460.00,,2058.00,2058.00,1764.00,294.00,,769.00,769.00,,15.00,,,2618.00,2618.00,,,,,,,,,,,,,,,,5460.00,,2058.00,2058.00,1764.00,294.00,,769.00,769.00,,15.00,,,2618.00,2618.00,,,ND,30.41,,30.41,-70.00,,4.00,4.00,12.00,-8.00,,13.00,13.00,,0.00,,,-87.00,-87.00,,,,,,,,,,,,,,,,-70.00,,4.00,4.00,12.00,-8.00,,13.00,13.00,,0.00,,,-87.00,-87.00,,,ND,,,,,,,,,,,,
1944-08,7.80,,7.80,5533.96,,5533.96,5459.00,,2054.00,2054.00,1762.00,292.00,,771.00,771.00,,15.00,,,2619.00,2619.00,,,,,,,,,,,,,,,,5459.00,,2054.00,2054.00,1762.00,292.00,,771.00,771.00,,15.00,,,2619.00,2619.00,,,ND,35.75,,35.75,-1.00,,-4.00,-4.00,-2.00,-2.00,,2.00,2.00,,0.00,,,1.00,1.00,,,,,,,,,,,,,,,,-1.00,,-4.00,-4.00,-2.00,-2.00,,2.00,2.00,,0.00,,,1.00,1.00,,,ND,,,,,,,,,,,,
1944-09,3.31,,3.31,5549.23,,5549.23,5520.00,,2031.00,2031.00,1751.00,280.00,,771.00,771.00,,15.00,,,2703.00,2703.00,,,,,,,,,,,,,,,,5520.00,,2031.00,2031.00,1751.00,280.00,,771.00,771.00,,15.00,,,2703.00,2703.00,,,380.00,15.27,,15.27,61.00,,-23.00,-23.00,-11.00,-12.00,,0.00,0.00,,0.00,,,84.00,84.00,,,,,,,,,,,,,,,,61.00,,-23.00,-23.00,-11.00,-12.00,,0.00,0.00,,0.00,,,84.00,84.00,,,9.33,,,,,,,,,,,,
1944-10,3.61,,3.61,5565.93,,5565.93,5619.00,,2043.00,2043.00,1765.00,278.00,,771.00,771.00,,15.00,,,2790.00,2790.00,,,,,,,,,,,,,,,,5619.00,,2043.00,2043.00,1765.00,278.00,,771.00,771.00,,15.00,,,2790.00,2790.00,,,ND,16.71,,16.71,99.00,,12.00,12.00,14.00,-2.00,,0.00,0.00,,0.00,,,87.00,87.00,,,,,,,,,,,,,,,,99.00,,12.00,12.00,14.00,-2.00,,0.00,0.00,,0.00,,,87.00,87.00,,,ND,,,,,,,,,,,,
1944-11,0.90,,0.90,5570.10,,5570.10,5707.00,,2043.00,2043.00,1773.00,270.00,,774.00,774.00,,15.00,,,2875.00,2875.00,,,,,,,,,,,,,,,,5707.00,,2043.00,2043.00,1773.00,270.00,,774.00,774.00,,15.00,,,2875.00,2875.00,,,ND,4.16,,4.16,88.00,,0.00,0.00,8.00,-8.00,,3.00,3.00,,0.00,,,85.00,85.00,,,,,,,,,,,,,,,,88.00,,0.00,0.00,8.00,-8.00,,3.00,3.00,,0.00,,,85.00,85.00,,,ND,,,,,,,,,,,,
1944-12,3.36,,3.36,5585.69,,5585.69,5787.00,,2052.00,2052.00,1790.00,262.00,,799.00,799.00,,15.00,,,2921.00,2921.00,,,,,,,,,,,,,,,,5787.00,,2052.00,2052.00,1790.00,262.00,,799.00,799.00,,15.00,,,2921.00,2921.00,,,378.00,15.59,,15.59,80.00,,9.00,9.00,17.00,-8.00,,25.00,25.00,,0.00,,,46.00,46.00,,,,,,,,,,,,,,,,80.00,,9.00,9.00,17.00,-8.00,,25.00,25.00,,0.00,,,46.00,46.00,,,-0.67,,,,,,,,,,,,
1945-01,3.66,,3.66,5602.73,,5602.73,5585.00,,2046.00,2046.00,1788.00,258.00,,778.00,778.00,,15.00,,,2746.00,2746.00,,,,,,,,,,,,,,,,5585.00,,2046.00,2046.00,1788.00,258.00,,778.00,778.00,,15.00,,,2746.00,2746.00,,,ND,17.04,,17.04,-202.00,,-6.00,-6.00,-2.00,-4.00,,-21.00,-21.00,,0.00,,,-175.00,-175.00,,,,,,,,,,,,,,,,-202.00,,-6.00,-6.00,-2.00,-4.00,,-21.00,-21.00,,0.00,,,-175.00,-175.00,,,ND,,,,,,,,,,,,
1945-02,-6.19,,-6.19,5573.81,,5573.81,5420.00,,2033.00,2033.00,1775.00,258.00,,765.00,765.00,,14.00,,,2608.00,2608.00,,,,,,,,,,,,,,,,5420.00,,2033.00,2033.00,1775.00,258.00,,765.00,765.00,,14.00,,,2608.00,2608.00,,,ND,-28.91,,-28.91,-165.00,,-13.00,-13.00,-13.00,0.00,,-13.00,-13.00,,-1.00,,,-138.00,-138.00,,,,,,,,,,,,,,,,-165.00,,-13.00,-13.00,-13.00,0.00,,-13.00,-13.00,,-1.00,,,-138.00,-138.00,,,ND,,,,,,,,,,,,
1945-03,20.21,,20.21,5667.69,,5667.69,5550.00,,2055.00,2055.00,1797.00,258.00,,776.00,776.00,,15.00,,,2704.00,2704.00,,,,,,,,,,,,,,,,5550.00,,2055.00,2055.00,1797.00,258.00,,776.00,776.00,,15.00,,,2704.00,2704.00,,,365.00,93.87,,93.87,130.00,,22.00,22.00,22.00,0.00,,11.00,11.00,,1.00,,,96.00,96.00,,,,,,,,,,,,,,,,130.00,,22.00,22.00,22.00,0.00,,11.00,11.00,,1.00,,,96.00,96.00,,,-4.33,,,,,,,,,,,,
1945-04,-18.05,,-18.05,5582.45,,5582.45,5531.00,,2099.00,2099.00,1841.00,258.00,,775.00,775.00,,15.00,,,2642.00,2642.00,,,,,,,,,,,,,,,,5531.00,,2099.00,2099.00,1841.00,258.00,,775.00,775.00,,15.00,,,2642.00,2642.00,,,ND,-85.24,,-85.24,-19.00,,44.00,44.00,44.00,0.00,,-1.00,-1.00,,0.00,,,-62.00,-62.00,,,,,,,,,,,,,,,,-19.00,,44.00,44.00,44.00,0.00,,-1.00,-1.00,,0.00,,,-62.00,-62.00,,,ND,,,,,,,,,,,,
1945-05,4.90,,4.90,5605.25,,5605.25,5641.00,,2172.00,2172.00,1914.00,258.00,,781.00,781.00,,14.00,,,2674.00,2674.00,,,,,,,,,,,,,,,,5641.00,,2172.00,2172.00,1914.00,258.00,,781.00,781.00,,14.00,,,2674.00,2674.00,,,ND,22.80,,22.80,110.00,,73.00,73.00,73.00,0.00,,6.00,6.00,,-1.00,,,32.00,32.00,,,,,,,,,,,,,,,,110.00,,73.00,73.00,73.00,0.00,,6.00,6.00,,-1.00,,,32.00,32.00,,,ND,,,,,,,,,,,,
1945-06,21.24,,21.24,5704.45,,5704.45,5762.00,,2259.00,2259.00,1997.00,262.00,,792.00,792.00,,15.00,,,2696.00,2696.00,,,,,,,,,,,,,,,,5762.00,,2259.00,2259.00,1997.00,262.00,,792.00,792.00,,15.00,,,2696.00,2696.00,,,372.00,99.21,,99.21,121.00,,87.00,87.00,83.00,4.00,,11.00,11.00,,1.00,,,22.00,22.00,,,,,,,,,,,,,,,,121.00,,87.00,87.00,83.00,4.00,,11.00,11.00,,1.00,,,22.00,22.00,,,2.33,,,,,,,,,,,,
1945-07,9.32,,9.32,5748.78,,5748.78,5707.00,,2277.00,2277.00,2023.00,254.00,,799.00,799.00,,15.00,,,2616.00,2616.00,,,,,,,,,,,,,,,,5707.00,,2277.00,2277.00,2023.00,254.00,,799.00,799.00,,15.00,,,2616.00,2616.00,,,ND,44.33,,44.33,-55.00,,18.00,18.00,26.00,-8.00,,7.00,7.00,,0.00,,,-80.00,-80.00,,,,,,,,,,,,,,,,-55.00,,18.00,18.00,26.00,-8.00,,7.00,7.00,,0.00,,,-80.00,-80.00,,,ND,,,,,,,,,,,,
1945-08,3.81,,3.81,5767.01,,5767.01,5694.00,,2269.00,2269.00,2015.00,254.00,,802.00,802.00,,15.00,,,2608.00,2608.00,,,,,,,,,,,,,,,,5694.00,,2269.00,2269.00,2015.00,254.00,,802.00,802.00,,15.00,,,2608.00,2608.00,,,ND,18.23,,18.23,-13.00,,-8.00,-8.00,-8.00,0.00,,3.00,3.00,,0.00,,,-8.00,-8.00,,,,,,,,,,,,,,,,-13.00,,-8.00,-8.00,-8.00,0.00,,3.00,3.00,,0.00,,,-8.00,-8.00,,,ND,,,,,,,,,,,,
1945-09,-1.82,,-1.82,5758.27,,5758.27,5730.00,,2262.00,2262.00,2008.00,254.00,,805.00,805.00,,15.00,,,2648.00,2648.00,,,,,,,,,,,,,,,,5730.00,,2262.00,2262.00,2008.00,254.00,,805.00,805.00,,15.00,,,2648.00,2648.00,,,389.00,-8.74,,-8.74,36.00,,-7.00,-7.00,-7.00,0.00,,3.00,3.00,,0.00,,,40.00,40.00,,,,,,,,,,,,,,,,36.00,,-7.00,-7.00,-7.00,0.00,,3.00,3.00,,0.00,,,40.00,40.00,,,5.67,,,,,,,,,,,,
1945-10,36.21,,36.21,5932.02,,5932.02,5985.00,,2307.00,2307.00,2049.00,258.00,,826.00,826.00,,15.00,,,2837.00,2837.00,,,,,,,,,,,,,,,,5985.00,,2307.00,2307.00,2049.00,258.00,,826.00,826.00,,15.00,,,2837.00,2837.00,,,ND,173.75,,173.75,255.00,,45.00,45.00,41.00,4.00,,21.00,21.00,,0.00,,,189.00,189.00,,,,,,,,,,,,,,,,255.00,,45.00,45.00,41.00,4.00,,21.00,21.00,,0.00,,,189.00,189.00,,,ND,,,,,,,,,,,,
1945-11,33.08,,33.08,6095.55,,6095.55,6234.00,,2392.00,2392.00,2130.00,262.00,,855.00,855.00,,15.00,,,2972.00,2972.00,,,,,,,,,,,,,,,,6234.00,,2392.00,2392.00,2130.00,262.00,,855.00,855.00,,15.00,,,2972.00,2972.00,,,ND,163.53,,163.53,249.00,,85.00,85.00,81.00,4.00,,29.00,29.00,,0.00,,,135.00,135.00,,,,,,,,,,,,,,,,249.00,,85.00,85.00,81.00,4.00,,29.00,29.00,,0.00,,,135.00,135.00,,,ND,,,,,,,,,,,,
1945-12,92.82,,92.82,6567.05,,6567.05,6800.00,,2501.00,2501.00,2237.00,264.00,,910.00,910.00,,16.00,,,3373.00,3373.00,,,,,,,,,,,,,,,,6800.00,,2501.00,2501.00,2237.00,264.00,,910.00,910.00,,16.00,,,3373.00,3373.00,,,443.00,471.50,,471.50,566.00,,109.00,109.00,107.00,2.00,,55.00,55.00,,1.00,,,401.00,401.00,,,,,,,,,,,,,,,,566.00,,109.00,109.00,107.00,2.00,,55.00,55.00,,1.00,,,401.00,401.00,,,18.00,,,,,,,,,,,,
1946-01,-11.43,,-11.43,6504.51,,6504.51,6493.00,,2616.00,2616.00,2336.00,280.00,,919.00,919.00,,16.00,,,2942.00,2942.00,,,,,,,,,,,,,,,,6493.00,,2616.00,2616.00,2336.00,280.00,,919.00,919.00,,16.00,,,2942.00,2942.00,,,ND,-62.53,,-62.53,-307.00,,115.00,115.00,99.00,16.00,,9.00,9.00,,0.00,,,-431.00,-431.00,,,,,,,,,,,,,,,,-307.00,,115.00,115.00,99.00,16.00,,9.00,9.00,,0.00,,,-431.00,-431.00,,,ND,,,,,,,,,,,,
1946-02,48.23,,48.23,6765.95,,6765.95,6587.00,,2718.00,2718.00,2430.00,288.00,,939.00,939.00,,17.00,,,2913.00,2913.00,,,,,,,,,,,,,,,,6587.00,,2718.00,2718.00,2430.00,288.00,,939.00,939.00,,17.00,,,2913.00,2913.00,,,ND,261.44,,261.44,94.00,,102.00,102.00,94.00,8.00,,20.00,20.00,,1.00,,,-29.00,-29.00,,,,,,,,,,,,,,,,94.00,,102.00,102.00,94.00,8.00,,20.00,20.00,,1.00,,,-29.00,-29.00,,,ND,,,,,,,,,,,,
1946-03,42.48,,42.48,7005.45,,7005.45,6862.00,,2857.00,2857.00,2555.00,302.00,,969.00,969.00,,18.00,,,3018.00,3018.00,,,,,,,,,,,,,,,,6862.00,,2857.00,2857.00,2555.00,302.00,,969.00,969.00,,18.00,,,3018.00,3018.00,,,512.00,239.50,,239.50,275.00,,139.00,139.00,125.00,14.00,,30.00,30.00,,1.00,,,105.00,105.00,,,,,,,,,,,,,,,,275.00,,139.00,139.00,125.00,14.00,,30.00,30.00,,1.00,,,105.00,105.00,,,23.00,,,,,,,,,,,,
1946-04,56.15,,56.15,7333.22,,7333.22,7265.00,,3001.00,3001.00,2689.00,312.00,,1025.00,1025.00,,19.00,,,3220.00,3220.00,,,,,,,,,,,,,,,,7265.00,,3001.00,3001.00,2689.00,312.00,,1025.00,1025.00,,19.00,,,3220.00,3220.00,,,ND,327.77,,327.77,403.00,,144.00,144.00,134.00,10.00,,56.00,56.00,,1.00,,,202.00,202.00,,,,,,,,,,,,,,,,403.00,,144.00,144.00,134.00,10.00,,56.00,56.00,,1.00,,,202.00,202.00,,,ND,,,,,,,,,,,,
1946-05,32.59,,32.59,7532.37,,7532.37,7578.00,,3141.00,3141.00,2813.00,328.00,,1069.00,1069.00,,20.00,,,3348.00,3348.00,,,,,,,,,,,,,,,,7578.00,,3141.00,3141.00,2813.00,328.00,,1069.00,1069.00,,20.00,,,3348.00,3348.00,,,ND,199.15,,199.15,313.00,,140.00,140.00,124.00,16.00,,44.00,44.00,,1.00,,,128.00,128.00,,,,,,,,,,,,,,,,313.00,,140.00,140.00,124.00,16.00,,44.00,44.00,,1.00,,,128.00,128.00,,,ND,,,,,,,,,,,,
1946-06,27.06,,27.06,7702.21,,7702.21,7769.00,,3258.00,3258.00,2918.00,340.00,,1110.00,1110.00,,22.00,,,3379.00,3379.00,,,,,,,,,,,,,,,,7769.00,,3258.00,3258.00,2918.00,340.00,,1110.00,1110.00,,22.00,,,3379.00,3379.00,,,649.00,169.84,,169.84,191.00,,117.00,117.00,105.00,12.00,,41.00,41.00,,2.00,,,31.00,31.00,,,,,,,,,,,,,,,,191.00,,117.00,117.00,105.00,12.00,,41.00,41.00,,2.00,,,31.00,31.00,,,45.67,,,,,,,,,,,,
1946-07,36.06,,36.06,7933.64,,7933.64,7875.00,,3389.00,3389.00,3035.00,354.00,,1157.00,1157.00,,22.00,,,3307.00,3307.00,,,,,,,,,,,,,,,,7875.00,,3389.00,3389.00,3035.00,354.00,,1157.00,1157.00,,22.00,,,3307.00,3307.00,,,ND,231.43,,231.43,106.00,,131.00,131.00,117.00,14.00,,47.00,47.00,,0.00,,,-72.00,-72.00,,,,,,,,,,,,,,,,106.00,,131.00,131.00,117.00,14.00,,47.00,47.00,,0.00,,,-72.00,-72.00,,,ND,,,,,,,,,,,,
1946-08,62.24,,62.24,8345.16,,8345.16,8249.00,,3554.00,3554.00,3182.00,372.00,,1211.00,1211.00,,23.00,,,3461.00,3461.00,,,,,,,,,,,,,,,,8249.00,,3554.00,3554.00,3182.00,372.00,,1211.00,1211.00,,23.00,,,3461.00,3461.00,,,ND,411.52,,411.52,374.00,,165.00,165.00,147.00,18.00,,54.00,54.00,,1.00,,,154.00,154.00,,,,,,,,,,,,,,,,374.00,,165.00,165.00,147.00,18.00,,54.00,54.00,,1.00,,,154.00,154.00,,,ND,,,,,,,,,,,,
1946-09,36.59,,36.59,8599.60,,8599.60,8568.00,,3701.00,3701.00,3317.00,384.00,,1263.00,1263.00,,24.00,,,3580.00,3580.00,,,,,,,,,,,,,,,,8568.00,,3701.00,3701.00,3317.00,384.00,,1263.00,1263.00,,24.00,,,3580.00,3580.00,,,789.00,254.44,,254.44,319.00,,147.00,147.00,135.00,12.00,,52.00,52.00,,1.00,,,119.00,119.00,,,,,,,,,,,,,,,,319.00,,147.00,147.00,135.00,12.00,,52.00,52.00,,1.00,,,119.00,119.00,,,46.67,,,,,,,,,,,,
1946-10,41.24,,41.24,8895.14,,8895.14,8974.00,,3870.00,3870.00,3474.00,396.00,,1323.00,1323.00,,26.00,,,3755.00,3755.00,,,,,,,,,,,,,,,,8974.00,,3870.00,3870.00,3474.00,396.00,,1323.00,1323.00,,26.00,,,3755.00,3755.00,,,ND,295.54,,295.54,406.00,,169.00,169.00,157.00,12.00,,60.00,60.00,,2.00,,,175.00,175.00,,,,,,,,,,,,,,,,406.00,,169.00,169.00,157.00,12.00,,60.00,60.00,,2.00,,,175.00,175.00,,,ND,,,,,,,,,,,,
1946-11,43.59,,43.59,9218.28,,9218.28,9411.00,,4056.00,4056.00,3642.00,414.00,,1390.00,1390.00,,27.00,,,3938.00,3938.00,,,,,,,,,,,,,,,,9411.00,,4056.00,4056.00,3642.00,414.00,,1390.00,1390.00,,27.00,,,3938.00,3938.00,,,ND,323.14,,323.14,437.00,,186.00,186.00,168.00,18.00,,67.00,67.00,,1.00,,,183.00,183.00,,,,,,,,,,,,,,,,437.00,,186.00,186.00,168.00,18.00,,67.00,67.00,,1.00,,,183.00,183.00,,,ND,,,,,,,,,,,,
